Frame,Time,FaceDetected,LeftIrisX,LeftIrisY,RightIrisX,RightIrisY,EAR,Blink,TotalBlinks,Yaw,Pitch,Roll,HorizontalGaze,VerticalGaze,OnScreen,HorizontalRatio,VerticalRatio,AttentionState
187,11.212,True,679,338,831,337,0.2198,True,9,-3.21054932528771,-16.32161087581918,179.67957326231914,Center,Up,False,0.453,0.394,Blink
188,11.272,True,687,337,840,338,0.2235,False,9,-3.226948054788,-15.362944730039533,-179.4883070263537,Center,Up,False,0.467,0.457,Looking Up
189,11.332,True,692,337,846,339,0.222,False,9,-3.246249528044284,-18.09246242343488,-179.02966679873927,Center,Up,False,0.454,0.415,Looking Up
190,11.392,True,695,338,848,341,0.2246,False,9,-3.797776247272116,-18.891216947722615,-178.2566365596041,Center,Up,False,0.447,0.401,Looking Up
191,11.452,True,698,339,850,344,0.2239,False,9,-4.067233082659706,-19.60929878535303,-177.6522633189626,Center,Up,False,0.463,0.438,Looking Up
192,11.511,True,697,338,848,345,0.2214,False,9,-3.9122513552896656,-19.677087666423166,-177.68621598714824,Center,Up,False,0.47,0.429,Looking Up
193,11.571,True,694,337,847,344,0.2243,False,9,-3.9858439597740487,-19.265704012553126,-176.94011880807028,Center,Up,False,0.463,0.431,Looking Up
194,11.631,True,690,336,844,343,0.2129,True,10,-3.908383211605168,-19.067564738554385,-177.2734179620649,Center,Up,False,0.451,0.403,Blink
195,11.691,True,685,336,839,340,0.2137,False,10,-3.7297749600460097,-16.64872869497852,-177.53087008731814,Center,Up,False,0.456,0.425,Looking Up
196,11.751,True,679,336,834,340,0.2241,False,10,-3.230469589044355,-17.966677660517416,-178.15096302555543,Center,Up,False,0.443,0.417,Looking Up
197,11.811,True,672,336,826,337,0.2224,False,10,-3.471768722985579,-17.990921769437964,-178.90639973384555,Center,Up,False,0.456,0.473,Looking Up
198,11.871,True,669,340,819,340,0.2164,True,11,-2.8503909365491604,-18.961835836691577,-179.72143208087283,Center,Up,False,0.494,0.472,Blink
199,11.931,True,662,342,815,341,0.2176,False,11,-3.24485832820308,-19.83090799077212,-179.66588150258943,Center,Up,False,0.48,0.456,Looking Up
200,11.991,True,656,337,808,336,0.2198,False,11,-3.5867737484989974,-19.193537186674387,-179.19904046319562,Center,Up,False,0.473,0.433,Looking Up
201,12.051,True,653,342,803,342,0.2238,False,11,-4.452147445714099,-19.12499333508592,-178.62901193016876,Center,Up,False,0.478,0.457,Looking Up
202,12.111,True,649,340,801,338,0.2239,False,11,-4.053423736324083,-20.307083840164545,-179.04895226970757,Center,Up,False,0.467,0.471,Looking Up
203,12.171,True,648,339,802,339,0.2136,True,12,-4.029462014897133,-20.701751981983804,-179.0338379423327,Center,Up,False,0.464,0.431,Blink
204,12.231,True,647,343,800,341,0.2256,False,12,-4.445932171233371,-20.177192781114883,-179.0713782416786,Center,Up,False,0.475,0.468,Looking Up
205,12.291,True,647,342,799,340,0.2216,False,12,-3.897255643044728,-19.59794662218529,-179.3591422347495,Center,Up,False,0.482,0.494,Looking Up
206,12.351,True,645,341,799,338,0.2192,True,13,-4.179937898844239,-18.82511963473749,-179.00053979553786,Center,Up,False,0.472,0.498,Blink
207,12.411,True,645,340,796,338,0.215,False,13,-4.126424747481795,-19.57036655181567,-179.3043363312909,Center,Up,False,0.486,0.488,Looking Up
208,12.471,True,644,341,796,339,0.2101,False,13,-4.408999428120521,-19.657882218080047,-179.31463272005493,Center,Up,False,0.476,0.475,Looking Up
209,12.531,True,644,341,797,338,0.2152,False,13,-4.144766269900999,-20.365554927113347,-179.3141108196359,Center,Up,False,0.471,0.45,Looking Up
210,12.591,True,644,340,797,338,0.2253,False,13,-4.430006153521684,-19.859345831181244,-179.14094964759238,Center,Up,False,0.466,0.431,Looking Up
211,12.651,True,645,341,797,340,0.2124,True,14,-4.1173824722748895,-19.64113068198111,-179.24430305507568,Center,Up,False,0.488,0.456,Blink
212,12.711,True,645,341,797,338,0.2186,False,14,-4.079856052214351,-19.687840910029447,-179.46299890401258,Center,Up,False,0.479,0.47,Looking Up
213,12.771,True,644,341,798,338,0.2237,False,14,-4.072122312168539,-21.09328349939755,-179.31326641309204,Center,Up,False,0.472,0.466,Looking Up
214,12.831,True,644,342,799,339,0.2196,True,15,-4.149258384736495,-19.646117603764626,-179.2046919423898,Center,Up,False,0.464,0.451,Blink
215,12.89,True,645,342,799,339,0.209,False,15,-4.336365479013753,-19.03504521906073,-179.30586529076177,Center,Up,False,0.462,0.419,Looking Up
216,12.95,True,646,343,799,340,0.2205,False,15,-4.028329435014073,-18.98229552247741,-179.4658637648158,Center,Up,False,0.466,0.466,Looking Up
217,13.01,True,646,341,799,339,0.2144,True,16,-4.0881844711895825,-19.269929808903203,-179.39025706735688,Center,Up,False,0.481,0.469,Blink
218,13.07,True,645,342,799,339,0.2134,False,16,-4.084429140124432,-19.184062708334174,-179.3802766414911,Center,Up,False,0.469,0.478,Looking Up
219,13.13,True,646,342,799,338,0.214,False,16,-3.9051028139194894,-18.354840045948556,-179.57053918639195,Center,Up,False,0.471,0.469,Looking Up
220,13.19,True,645,340,799,337,0.2295,False,16,-4.077908707005199,-18.614052887564753,-179.38941254609276,Center,Up,False,0.467,0.477,Looking Up
221,13.25,True,645,342,798,339,0.2196,True,17,-4.164532846721334,-19.55508804752333,-179.403624637676,Center,Up,False,0.463,0.453,Blink
222,13.31,True,646,342,798,339,0.2161,False,17,-4.1336480784029614,-19.203085048125835,-179.5494624729869,Center,Up,False,0.472,0.444,Looking Up
223,13.37,True,645,342,800,339,0.2235,False,17,-4.293733109847871,-19.842283199081944,-179.43925461973885,Center,Up,False,0.46,0.479,Looking Up
224,13.43,True,645,343,799,339,0.2184,True,18,-4.145652686891951,-19.738571794152097,-179.57289845104384,Center,Up,False,0.464,0.475,Blink
225,13.49,True,645,342,799,339,0.2149,False,18,-4.121914421645298,-19.306716125483447,-179.27714125652736,Center,Up,False,0.457,0.418,Looking Up
226,13.55,True,645,342,800,339,0.2143,False,18,-3.7386542465523434,-19.107191938741874,-179.52032894240944,Center,Up,False,0.465,0.456,Looking Up
227,13.61,True,646,342,800,338,0.2198,False,18,-3.6985784430503443,-19.270781110625002,-179.5073631372308,Center,Up,False,0.471,0.44,Looking Up
228,13.67,True,646,342,799,338,0.2208,False,18,-4.1599864283387245,-18.973109950107897,-179.38354129130894,Center,Up,False,0.47,0.466,Looking Up
229,13.73,True,645,343,800,340,0.221,False,18,-4.237662183111497,-19.60747488031891,-179.32294706596556,Center,Up,False,0.457,0.443,Looking Up
230,13.79,True,646,342,800,339,0.2294,False,18,-4.018141972511998,-19.80442867191474,-179.57066514628588,Center,Up,False,0.459,0.455,Looking Up
231,13.85,True,645,342,800,338,0.2246,False,18,-3.970132340458726,-20.166219816394943,-179.72293664557677,Center,Up,False,0.456,0.473,Looking Up
232,13.91,True,645,342,798,338,0.2164,True,19,-4.47283839986146,-19.715737113198152,-179.54197116962632,Center,Up,False,0.458,0.406,Blink
233,13.97,True,643,343,795,339,0.2163,False,19,-4.430856657107257,-19.242242609426153,-179.5190583323151,Center,Up,False,0.467,0.467,Looking Up
